"""0"""	0.0050211	1.2900672	0.3312992	1.3727742	0.86454	0.86484
"""1"""	0.0077256	1.2554496	0.3280844	1.3746186	0.86484	0.86713
"""2"""	0.0088839	1.2432672	0.3285252	1.3750956	0.86713	0.87121
"""3"""	0.0115884	1.2449376	0.3286392	1.3787367	0.87121	0.86307
"""4"""	0.0127467	1.2453696	0.3295094	1.3852239	0.86307	0.85331
"""5"""	0.0154503	1.2486672	0.3310598	1.3722813	0.85331	0.8506
"""6"""	0.0166095	1.2545424	0.3279666	1.3567629	0.8506	0.84906
"""7"""	0.0193131	1.2428208	0.3242578	1.352454	0.84906	0.86342
"""8"""	0.0204723	1.2287664	0.323228	1.3500054	0.86342	0.87813
"""9"""	0.0231759	1.224864	0.3226428	1.3728378	0.87813	0.87928
"""10"""	0.0243351	1.2226464	0.3280996	1.3962267	0.87928	0.8861
"""11"""	0.0270387	1.2433248	0.3336894	1.3980552	0.8861	0.89294
"""12"""	0.028197	1.2645072	0.3341264	1.408899	0.89294	0.89512
"""13"""	0.0309015	1.2661632	0.336718	1.4197746	0.89512	0.90713
"""14"""	0.0320598	1.275984	0.3393172	1.4232408	0.90713	0.91409
"""15"""	0.0347643	1.2858336	0.3401456	1.4423367	0.91409	0.90665
"""16"""	0.0359226	1.2889728	0.3447094	1.4534031	0.90665	0.91975
"""17"""	0.0386262	1.3062672	0.3473542	1.4415735	0.91975	0.91986
"""18"""	0.0397854	1.3162896	0.344527	1.4624025	0.91986	0.93568
"""19"""	0.042489	1.305576	0.349505	1.4625774	0.93568	0.94614
"""20"""	0.0436482	1.32444	0.3495468	1.4877312	0.94614	0.93573
"""21"""	0.0463518	1.3245984	0.3555584	1.5043626	0.93573	0.93344
"""22"""	0.047511	1.3473792	0.3595332	1.4878107	0.93344	0.91322
"""23"""	0.0502146	1.3624416	0.3555774	1.4841696	0.91322	0.9095
"""24"""	0.0513738	1.3474512	0.3547072	1.4520198	0.9095	0.92965
"""25"""	0.0540774	1.3441536	0.3470236	1.446105	0.92965	0.93873
"""26"""	0.0552357	1.3150368	0.34561	1.4781435	0.93873	0.93985
"""27"""	0.0579402	1.30968	0.353267	1.4925807	0.93985	0.93369
"""28"""	0.0590985	1.338696	0.3567174	1.4943615	0.93369	0.92482
"""29"""	0.061803	1.3517712	0.357143	1.4845671	0.92482	0.92591
"""30"""	0.0629613	1.353384	0.3548022	1.4704638	0.92591	0.92684
"""31"""	0.0656649	1.3445136	0.3514316	1.4721969	0.92684	0.94642
"""32"""	0.0668241	1.3317408	0.3518458	1.4736756	0.94642	0.96495
"""33"""	0.0695277	1.3333104	0.3521992	1.5048078	0.96495	0.97527
"""34"""	0.0706869	1.3346496	0.3596396	1.5342705	0.97527	0.977
"""35"""	0.0733905	1.3628448	0.366681	1.5506793	0.977	0.97793
"""36"""	0.0745497	1.389528	0.3706026	1.55343	0.97793	0.98755
"""37"""	0.0772533	1.4043888	0.37126	1.5549087	0.98755	0.99103
"""38"""	0.0784116	1.40688	0.3716134	1.5702045	0.99103	0.98525
"""39"""	0.0811161	1.4082192	0.375269	1.5757377	0.98525	0.97388
"""40"""	0.0822744	1.422072	0.3765914	1.5665475	0.97388	0.98078
"""41"""	0.0849789	1.4270832	0.374395	1.5484692	0.98078	0.99621
"""42"""	0.0861372	1.41876	0.3700744	1.5594402	0.99621	1
"""43"""	0.0888408	1.4023872	0.3726964	1.5839739	1	0.99517
"""44"""	0.09	1.4123232	0.3785598	1.59	0.99517	0.99735
"""45"""	0	1.4345424	0.38	1.5823203	0.99735	0.99435
"""46"""	0.0011592	1.44	0.3781646	1.5857865	0.99435	0.99581
"""47"""	0.0038628	1.4330448	0.378993	1.5810165	0.99581	0.96416
"""48"""	0.0050211	1.436184	0.377853	1.5833379	0.96416	0.9789
"""49"""	0.0077256	1.431864	0.3784078	1.5330144	0.9789	0.97422
"""50"""	0.0088839	1.4339664	0.3663808	1.556451	0.97422	0.99059
"""51"""	0.0115884	1.3883904	0.371982	1.5490098	0.99059	0.99134
"""52"""	0.0127467	1.409616	0.3702036	1.5750381	0.99134	0.99651
"""53"""	0.0154503	1.4028768	0.3764242	1.5762306	0.99651	0.99703
"""54"""	0.0166095	1.4264496	0.3767092	1.5844509	0.99703	0.97902
"""55"""	0.0193131	1.4275296	0.3786738	1.5852777	0.97902	0.97187
"""56"""	0.0204723	1.4349744	0.3788714	1.5566418	0.97187	0.97833
"""57"""	0.0231759	1.4357232	0.3720276	1.5452733	0.97833	0.97751
"""58"""	0.0243351	1.4097888	0.3693106	1.5555447	0.97751	0.97827
"""59"""	0.0270387	1.3994928	0.3717654	1.5542409	0.97827	0.98177
"""60"""	0.028197	1.4087952	0.3714538	1.5554493	0.98177	0.93164
"""61"""	0.0309015	1.4076144	0.3717426	1.5610143	0.93164	0.77887
"""62"""	0.0320598	1.4087088	0.3730726	1.4813076	0.77887	0.73193
"""63"""	0.0347643	1.4137488	0.3540232	1.2384033	0.73193	0.6661
"""64"""	0.0359226	1.3415616	0.2959706	1.1637687	0.6661	0.50583
"""65"""	0.0386262	1.1215728	0.2781334	1.059099	0.50583	0.65872
"""66"""	0.0397854	1.0539792	0.253118	0.8042697	0.65872	0.56455
"""67"""	0.042489	0.959184	0.1922154	1.0473648	0.56455	0.59647
"""68"""	0.0436482	0.7283952	0.2503136	0.8976345	0.59647	0.69254
"""69"""	0.0463518	0.9485568	0.214529	0.9483873	0.69254	0.73334
"""70"""	0.047511	0.812952	0.2266586	1.1011386	0.73334	0.7644
"""71"""	0.0502146	0.8589168	0.2631652	1.1660106	0.7644	0.7379
"""72"""	0.0513738	0.9972576	0.2786692	1.215396	0.7379	0.73583
"""73"""	0.0540774	1.0560096	0.290472	1.173261	0.73583	0.77573
"""74"""	0.0552357	1.100736	0.280402	1.1699697	0.77573	0.71577
"""75"""	0.0579402	1.062576	0.2796154	1.2334107	0.71577	0.69011
"""76"""	0.0590985	1.0595952	0.2947774	1.1380743	0.69011	0.73451
"""77"""	0.061803	1.1170512	0.2719926	1.0972749	0.73451	0.72541
"""78"""	0.0629613	1.0307088	0.2622418	1.1678709	0.72541	0.72335
"""79"""	0.0656649	0.9937584	0.2791138	1.1534019	0.72335	0.73773
"""80"""	0.0668241	1.0576944	0.2756558	1.1501265	0.73773	0.76662
"""81"""	0.0695277	1.0445904	0.274873	1.1729907	0.76662	0.77173
"""82"""	0.0706869	1.041624	0.2803374	1.2189258	0.77173	0.77175
"""83"""	0.0733905	1.0623312	0.2913156	1.2270507	0.77175	0.81714
"""84"""	0.0745497	1.1039328	0.2932574	1.2270825	0.81714	0.8494
"""85"""	0.0772533	1.1112912	0.293265	1.2992526	0.8494	0.84747
"""86"""	0.0784116	1.11132	0.3105132	1.350546	0.84747	0.83397
"""87"""	0.0811161	1.1766816	0.322772	1.3474773	0.83397	0.82934
"""88"""	0.0822744	1.223136	0.3220386	1.3260123	0.82934	0.81474
"""89"""	0.0849789	1.2203568	0.3169086	1.3186506	0.81474	0.78712
"""90"""	0.0861372	1.2009168	0.3151492	1.2954366	0.78712	0.81114
"""91"""	0.0888408	1.1942496	0.3096012	1.2515208	0.81114	0.79832
"""92"""	0.09	1.1732256	0.2991056	1.2897126	0.79832	0.80438
"""93"""	0	1.1334528	0.3082332	1.2693288	0.80438	0.77322
"""94"""	0.0011592	1.1680416	0.3033616	1.2789642	0.77322	0.70675
"""95"""	0.0038628	1.1495808	0.3056644	1.2294198	0.70675	0.67564
"""96"""	0.0050211	1.1583072	0.2938236	1.1237325	0.67564	0.66349
"""97"""	0.0077256	1.1134368	0.268565	1.0742676	0.66349	0.70697
"""98"""	0.0088839	1.01772	0.2567432	1.0549491	0.70697	0.7023
"""99"""	0.0115884	0.9729216	0.2521262	1.1240823	0.7023	0.70852
"""100"""	0.0127467	0.9554256	0.2686486	1.116657	0.70852	0.70298
"""101"""	0.0154503	1.0180368	0.266874	1.1265468	0.70298	0.67679
"""102"""	0.0166095	1.011312	0.2692376	1.1177382	0.67679	0.71133
"""103"""	0.0193131	1.0202688	0.2671324	1.0760961	0.71133	0.69614
"""104"""	0.0204723	1.0122912	0.2571802	1.1310147	0.69614	0.70356
"""105"""	0.0231759	0.9745776	0.2703054	1.1068626	0.70356	0.71664
"""106"""	0.0243351	1.0243152	0.2645332	1.1186604	0.71664	0.76549
"""107"""	0.0270387	1.0024416	0.2673528	1.1394576	0.76549	0.78233
"""108"""	0.028197	1.0131264	0.2723232	1.2171291	0.78233	0.73956
"""109"""	0.0309015	1.0319616	0.2908862	1.2439047	0.73956	0.7409
"""110"""	0.0320598	1.1023056	0.2972854	1.1759004	0.7409	0.74766
"""111"""	0.0347643	1.1265552	0.2810328	1.178031	0.74766	0.76966
"""112"""	0.0359226	1.0649664	0.281542	1.1887794	0.76966	0.77751
"""113"""	0.0386262	1.066896	0.2841108	1.2237594	0.77751	0.77323
"""114"""	0.0397854	1.0766304	0.2924708	1.2362409	0.77323	0.75107
"""115"""	0.042489	1.1083104	0.2954538	1.2294357	0.75107	0.74052
"""116"""	0.0436482	1.1196144	0.2938274	1.1942013	0.74052	0.74575
"""117"""	0.0463518	1.1134512	0.2854066	1.1774268	0.74575	0.75216
"""118"""	0.047511	1.0815408	0.2813976	1.1857425	0.75216	0.74106
"""119"""	0.0502146	1.0663488	0.283385	1.1959344	0.74106	0.71385
"""120"""	0.0513738	1.07388	0.2858208	1.1782854	0.71385	0.70045
"""121"""	0.0540774	1.0831104	0.2816028	1.1350215	0.70045	0.71328
"""122"""	0.0552357	1.0671264	0.271263	1.1137155	0.71328	0.69405
"""123"""	0.0579402	1.027944	0.266171	1.1341152	0.69405	0.6275
"""124"""	0.0590985	1.008648	0.2710464	1.1035395	0.6275	0.59482
"""125"""	0.061803	1.0271232	0.263739	0.997725	0.59482	0.52853
"""126"""	0.0629613	0.999432	0.23845	0.9457638	0.52853	0.56259
"""127"""	0.0656649	0.9036	0.2260316	0.8403627	0.56259	0.57405
"""128"""	0.0668241	0.8565408	0.2008414	0.8945181	0.57405	0.53429
"""129"""	0.0695277	0.7610832	0.2137842	0.9127395	0.53429	0.47688
"""130"""	0.0706869	0.8101296	0.218139	0.8495211	0.47688	0.38397
"""131"""	0.0772533	0.826632	0.2030302	0.7582392	0.38397	0.48191
"""132"""	0.0784116	0.7693776	0.1812144	0.6105123	0.48191	0.48193
"""133"""	0.0811161	0.6867072	0.1459086	0.7662369	0.48193	0.52902
"""134"""	0.0822744	0.5529168	0.1831258	0.7662687	0.52902	0.51425
"""135"""	0.0849789	0.6939504	0.1831334	0.8411418	0.51425	0.47566
"""136"""	0.0861372	0.6939792	0.2010276	0.8176575	0.47566	0.43545
"""137"""	0.0888408	0.7617888	0.195415	0.7562994	0.43545	0.38514
"""138"""	0.09	0.74052	0.1807508	0.6923655	0.38514	0.4264
"""139"""	0	0.6849504	0.165471	0.6123726	0.4264	0.42422
"""140"""	0.0011592	0.627048	0.1463532	0.677976	0.42422	0.36737
"""141"""	0.0038628	0.5546016	0.162032	0.6745098	0.36737	0.25741
"""142"""	0.0050211	0.614016	0.1612036	0.5841183	0.25741	0.17197
"""143"""	0.0077256	0.6108768	0.1396006	0.4092819	0.17197	0.29179
"""144"""	0.0088839	0.5290128	0.0978158	0.2734323	0.29179	0.20598
"""145"""	0.0115884	0.3706704	0.0653486	0.4639461	0.20598	0.24986
"""146"""	0.0127467	0.2476368	0.1108802	0.3275082	0.24986	0.3091
"""147"""	0.0154503	0.4201776	0.0782724	0.3972774	0.3091	0.29765
"""148"""	0.0166095	0.2966112	0.0949468	0.491469	0.29765	0.24152
"""149"""	0.0193131	0.3597984	0.117458	0.4732635	0.24152	0.21099
"""150"""	0.0204723	0.445104	0.113107	0.3840168	0.21099	0.17322
"""151"""	0.0231759	0.428616	0.0917776	0.3354741	0.17322	0.16602
"""152"""	0.0243351	0.3477888	0.0801762	0.2754198	0.16602	0.07997
"""153"""	0.0270387	0.3038256	0.0658236	0.2639718	0.07997	0
"""154"""	0.028197	0.2494368	0.0630876	0.1271523	0	0.05064
"""155"""	0.0309015	0.2390688	0.0303886	0	0.05064	0.13309
"""156"""	0.0320598	0.1151568	0	0.0805176	0.13309	0.13077
"""157"""	0.0347643	0	0.0192432	0.2116131	0.13077	0.09441
"""158"""	0.0359226	0.0729216	0.0505742	0.2079243	0.09441	0.07937
"""159"""	0.0386262	0.1916496	0.0496926	0.1501119	0.07937	0.14471
"""160"""	0.0397854	0.1883088	0.0358758	0.1261983	0.14471	0.22522
"""161"""	0.042489	0.1359504	0.0301606	0.2300889	0.22522	0.25572
"""162"""	0.0436482	0.1142928	0.0549898	0.3580998	0.25572	0.33494
"""163"""	0.0463518	0.2083824	0.0855836	0.4065948	0.33494	0.25346
"""164"""	0.047511	0.3243168	0.0971736	0.5325546	0.25346	0.29876
"""165"""	0.0502146	0.3682368	0.1272772	0.4030014	0.29876	0.37696
"""166"""	0.0513738	0.4823136	0.0963148	0.4750284	0.37696	0.33444
"""167"""	0.0540774	0.3649824	0.1135288	0.5993664	0.33444	0.32752
"""168"""	0.0552357	0.4302144	0.1432448	0.5317596	0.32752	0.29017
"""169"""	0.0579402	0.5428224	0.1270872	0.5207568	0.29017	0.27216
"""170"""	0.0590985	0.4815936	0.1244576	0.4613703	0.27216	0.20307
"""171"""	0.061803	0.4716288	0.1102646	0.4327344	0.20307	0.14125
"""172"""	0.0629613	0.4178448	0.1034208	0.3228813	0.14125	0.19808
"""173"""	0.0656649	0.3919104	0.0771666	0.2245875	0.19808	0.24488
"""174"""	0.0668241	0.2924208	0.053675	0.3149472	0.24488	0.2392
"""175"""	0.0695277	0.2034	0.0752704	0.3893592	0.2392	0.24373
"""176"""	0.0706869	0.2852352	0.0930544	0.380328	0.24373	0.21781
"""177"""	0.0733905	0.3526272	0.090896	0.3875307	0.21781	0.1706
"""178"""	0.0745497	0.344448	0.0926174	0.3463179	0.1706	0.21144
"""179"""	0.0772533	0.3509712	0.0827678	0.271254	0.21144	0.24954
"""180"""	0.0784116	0.3136464	0.064828	0.3361896	0.24954	0.26739
"""181"""	0.0811161	0.245664	0.0803472	0.3967686	0.26739	0.25793
"""182"""	0.0822744	0.3044736	0.0948252	0.4251501	0.25793	0.23226
"""183"""	0.0849789	0.3593376	0.1016082	0.4101087	0.23226	0.17641
"""184"""	0.0861372	0.3850416	0.0980134	0.3692934	0.17641	0.14544
"""185"""	0.0888408	0.3714192	0.0882588	0.2804919	0.14544	0.16368
"""186"""	0.09	0.3344544	0.0670358	0.2312496	0.16368	0.15259
"""187"""	0	0.2540304	0.0552672	0.2602512	0.15259	0.18068
"""188"""	0.0011592	0.2094336	0.0621984	0.2426181	0.18068	0.14065
"""189"""	0.0038628	0.2356992	0.0579842	0.2872812	0.14065	0.11685
"""190"""	0.0050211	0.2197296	0.0686584	0.2236335	0.11685	0.13926
"""191"""	0.0077256	0.2601792	0.053447	0.1857915	0.13926	0.13552
"""192"""	0.0088839	0.202536	0.044403	0.2214234	0.13552	0.1793
"""193"""	0.0115884	0.168264	0.0529188	0.2154768	0.1793	0.16376
"""194"""	0.0127467	0.2005344	0.0514976	0.285087	0.16376	0.15225
"""195"""	0.0154503	0.1951488	0.068134	0.2603784	0.15225	0.16499
"""196"""	0.0166095	0.258192	0.0622288	0.2420775	0.16499	0.1709
"""197"""	0.0193131	0.2358144	0.057855	0.2623341	0.1709	0.17243
"""198"""	0.0204723	0.21924	0.0626962	0.271731	0.17243	0.17933
"""199"""	0.0231759	0.2375856	0.064942	0.2741637	0.17933	0.20563
"""200"""	0.0243351	0.246096	0.0655234	0.2851347	0.20563	0.23463
"""201"""	0.0270387	0.2482992	0.0681454	0.3269517	0.23463	0.23422
"""202"""	0.028197	0.2582352	0.0781394	0.3730617	0.23422	0.24182
"""203"""	0.0309015	0.2961072	0.0891594	0.3724098	0.24182	0.26276
"""204"""	0.0320598	0.3378672	0.0890036	0.3844938	0.26276	0.28849
"""205"""	0.0347643	0.3372768	0.0918916	0.4177884	0.28849	0.26572
"""206"""	0.0359226	0.3482208	0.0998488	0.4586991	0.26572	0.28386
"""207"""	0.0386262	0.3783744	0.1096262	0.4224948	0.28386	0.26903
"""208"""	0.0397854	0.4154256	0.1009736	0.4513374	0.26903	0.24277
"""209"""	0.042489	0.3826368	0.1078668	0.4277577	0.24277	0.2524
"""210"""	0.0436482	0.4087584	0.1022314	0.3860043	0.2524	0.17567
"""211"""	0.0463518	0.3874032	0.0922526	0.401316	0.17567	0.16537
"""212"""	0.047511	0.3495888	0.095912	0.2793153	0.16537	0.20521
"""213"""	0.0502146	0.363456	0.0667546	0.2629383	0.20521	0.21836
"""214"""	0.0513738	0.2529648	0.0628406	0.3262839	0.21836	0.21266
"""215"""	0.0540774	0.2381328	0.0779798	0.3471924	0.21266	0.19319
"""216"""	0.0552357	0.2955024	0.0829768	0.3381294	0.19319	0.19549
"""217"""	0.0579402	0.3144384	0.0808108	0.3071721	0.19549	0.16335
"""218"""	0.0590985	0.3062304	0.0734122	0.3108291	0.16335	0.16878
"""219"""	0.061803	0.2781936	0.0742862	0.2597265	0.16878	0.19274
"""220"""	0.0629613	0.2815056	0.062073	0.2683602	0.19274	0.21328
"""221"""	0.0656649	0.235224	0.0641364	0.3064566	0.21328	0.19685
"""222"""	0.0668241	0.2430432	0.0732412	0.3391152	0.19685	0.18308
"""223"""	0.0695277	0.2775456	0.0810464	0.3129915	0.18308	0.19186
"""224"""	0.0706869	0.3071232	0.074803	0.2910972	0.19186	0.20137
