"""0"""	0.05579	0.89588	0.87184	0.86338	0.86454	0.86484
"""225"""	0.81545	0.19685	0.18308	0.19186	0.20137	0.20078
"""226"""	0.82833	0.18308	0.19186	0.20137	0.20078	0.22511
"""227"""	0.85837	0.19186	0.20137	0.20078	0.22511	0.22212
"""228"""	0.87124	0.20137	0.20078	0.22511	0.22212	0.23335
"""229"""	0.90129	0.20078	0.22511	0.22212	0.23335	0.25485
"""230"""	0.91416	0.22511	0.22212	0.23335	0.25485	0.28331
"""231"""	0.94421	0.22212	0.23335	0.25485	0.28331	0.32713
"""232"""	0.95708	0.23335	0.25485	0.28331	0.32713	0.31073
"""233"""	0.98712	0.25485	0.28331	0.32713	0.31073	0.33596
"""234"""	1	0.28331	0.32713	0.31073	0.33596	0.31754
"""235"""	0	0.32713	0.31073	0.33596	0.31754	0.30451
"""236"""	0.01288	0.31073	0.33596	0.31754	0.30451	0.30441
"""237"""	0.04292	0.33596	0.31754	0.30451	0.30441	0.33787
"""238"""	0.05579	0.31754	0.30451	0.30441	0.33787	0.35041
"""239"""	0.08584	0.30451	0.30441	0.33787	0.35041	0.35241
"""240"""	0.09871	0.30441	0.33787	0.35041	0.35241	0.37808
"""241"""	0.12876	0.33787	0.35041	0.35241	0.37808	0.38724
"""242"""	0.14163	0.35041	0.35241	0.37808	0.38724	0.36413
"""243"""	0.17167	0.35241	0.37808	0.38724	0.36413	0.35045
"""244"""	0.18455	0.37808	0.38724	0.36413	0.35045	0.37431
"""245"""	0.21459	0.38724	0.36413	0.35045	0.37431	0.38819
"""246"""	0.22747	0.36413	0.35045	0.37431	0.38819	0.41997
"""247"""	0.25751	0.35045	0.37431	0.38819	0.41997	0.4353
"""248"""	0.27039	0.37431	0.38819	0.41997	0.4353	0.51339
"""249"""	0.30043	0.38819	0.41997	0.4353	0.51339	0.5426
"""250"""	0.3133	0.41997	0.4353	0.51339	0.5426	0.48517
"""251"""	0.34335	0.4353	0.51339	0.5426	0.48517	0.47564
"""252"""	0.35622	0.51339	0.5426	0.48517	0.47564	0.50223
"""253"""	0.38627	0.5426	0.48517	0.47564	0.50223	0.51199
"""254"""	0.39914	0.48517	0.47564	0.50223	0.51199	0.51058
"""255"""	0.42918	0.47564	0.50223	0.51199	0.51058	0.49188
"""256"""	0.44206	0.50223	0.51199	0.51058	0.49188	0.51662
"""257"""	0.4721	0.51199	0.51058	0.49188	0.51662	0.50673
"""258"""	0.48498	0.51058	0.49188	0.51662	0.50673	0.4943
"""259"""	0.51502	0.49188	0.51662	0.50673	0.4943	0.50412
"""260"""	0.5279	0.51662	0.50673	0.4943	0.50412	0.49379
"""261"""	0.55794	0.50673	0.4943	0.50412	0.49379	0.51624
"""262"""	0.57082	0.4943	0.50412	0.49379	0.51624	0.50449
"""263"""	0.60086	0.50412	0.49379	0.51624	0.50449	0.47174
"""264"""	0.61373	0.49379	0.51624	0.50449	0.47174	0.44266
"""265"""	0.64378	0.51624	0.50449	0.47174	0.44266	0.45969
"""266"""	0.65665	0.50449	0.47174	0.44266	0.45969	0.46953
"""267"""	0.6867	0.47174	0.44266	0.45969	0.46953	0.50828
"""268"""	0.69957	0.44266	0.45969	0.46953	0.50828	0.49626
"""269"""	0.72961	0.45969	0.46953	0.50828	0.49626	0.48512
"""270"""	0.74249	0.46953	0.50828	0.49626	0.48512	0.4719
"""271"""	0.77253	0.50828	0.49626	0.48512	0.4719	0.45743
"""272"""	0.78541	0.49626	0.48512	0.4719	0.45743	0.43504
"""273"""	0.81545	0.48512	0.4719	0.45743	0.43504	0.44229
"""274"""	0.82833	0.4719	0.45743	0.43504	0.44229	0.44533
"""275"""	0.85837	0.45743	0.43504	0.44229	0.44533	0.45595
"""276"""	0.87124	0.43504	0.44229	0.44533	0.45595	0.47743
"""277"""	0.90129	0.44229	0.44533	0.45595	0.47743	0.49027
"""278"""	0.91416	0.44533	0.45595	0.47743	0.49027	0.48206
"""279"""	0.94421	0.45595	0.47743	0.49027	0.48206	0.47299
"""280"""	0.95708	0.47743	0.49027	0.48206	0.47299	0.49728
"""281"""	0.98712	0.49027	0.48206	0.47299	0.49728	0.49934
"""282"""	1	0.48206	0.47299	0.49728	0.49934	0.52388
"""283"""	0	0.47299	0.49728	0.49934	0.52388	0.53562
"""284"""	0.01288	0.49728	0.49934	0.52388	0.53562	0.52799
"""285"""	0.04292	0.49934	0.52388	0.53562	0.52799	0.55124
"""286"""	0.05579	0.52388	0.53562	0.52799	0.55124	0.57141
"""287"""	0.08584	0.53562	0.52799	0.55124	0.57141	0.59134
"""288"""	0.09871	0.52799	0.55124	0.57141	0.59134	0.58551
"""289"""	0.12876	0.55124	0.57141	0.59134	0.58551	0.54838
"""290"""	0.14163	0.57141	0.59134	0.58551	0.54838	0.51941
"""291"""	0.17167	0.59134	0.58551	0.54838	0.51941	0.52857
"""292"""	0.18455	0.58551	0.54838	0.51941	0.52857	0.55272
"""293"""	0.21459	0.54838	0.51941	0.52857	0.55272	0.54209
"""294"""	0.22747	0.51941	0.52857	0.55272	0.54209	0.51963
"""295"""	0.25751	0.52857	0.55272	0.54209	0.51963	0.53333
"""296"""	0.27039	0.55272	0.54209	0.51963	0.53333	0.53647
"""297"""	0.30043	0.54209	0.51963	0.53333	0.53647	0.54748
"""298"""	0.3133	0.51963	0.53333	0.53647	0.54748	0.54931
"""299"""	0.34335	0.53333	0.53647	0.54748	0.54931	0.53844
"""300"""	0.35622	0.53647	0.54748	0.54931	0.53844	0.54238
"""301"""	0.38627	0.54748	0.54931	0.53844	0.54238	0.52499
"""302"""	0.39914	0.54931	0.53844	0.54238	0.52499	0.52115
"""303"""	0.42918	0.53844	0.54238	0.52499	0.52115	0.52611
"""304"""	0.44206	0.54238	0.52499	0.52115	0.52611	0.52617
"""305"""	0.4721	0.52499	0.52115	0.52611	0.52617	0.53525
"""306"""	0.48498	0.52115	0.52611	0.52617	0.53525	0.52777
"""307"""	0.51502	0.52611	0.52617	0.53525	0.52777	0.53709
"""308"""	0.5279	0.52617	0.53525	0.52777	0.53709	0.55429
"""309"""	0.55794	0.53525	0.52777	0.53709	0.55429	0.56969
"""310"""	0.57082	0.52777	0.53709	0.55429	0.56969	0.5716
"""311"""	0.60086	0.53709	0.55429	0.56969	0.5716	0.56618
"""312"""	0.61373	0.55429	0.56969	0.5716	0.56618	0.5734
"""313"""	0.64378	0.56969	0.5716	0.56618	0.5734	0.56729
"""314"""	0.65665	0.5716	0.56618	0.5734	0.56729	0.55411
"""315"""	0.6867	0.56618	0.5734	0.56729	0.55411	0.55474
"""316"""	0.69957	0.5734	0.56729	0.55411	0.55474	0.55833
"""317"""	0.72961	0.56729	0.55411	0.55474	0.55833	0.56853
"""318"""	0.74249	0.55411	0.55474	0.55833	0.56853	0.59148
"""319"""	0.77253	0.55474	0.55833	0.56853	0.59148	0.63838
"""320"""	0.78541	0.55833	0.56853	0.59148	0.63838	0.64793
"""321"""	0.81545	0.56853	0.59148	0.63838	0.64793	0.67464
"""322"""	0.82833	0.59148	0.63838	0.64793	0.67464	0.70991
"""323"""	0.85837	0.63838	0.64793	0.67464	0.70991	0.68786
"""324"""	0.87124	0.64793	0.67464	0.70991	0.68786	0.67406
"""325"""	0.90129	0.67464	0.70991	0.68786	0.67406	0.69115
"""326"""	0.91416	0.70991	0.68786	0.67406	0.69115	0.68136
"""327"""	0.94421	0.68786	0.67406	0.69115	0.68136	0.67145
"""328"""	0.95708	0.67406	0.69115	0.68136	0.67145	0.67016
"""329"""	0.98712	0.69115	0.68136	0.67145	0.67016	0.67805
"""330"""	1	0.68136	0.67145	0.67016	0.67805	0.69966
"""331"""	0	0.67145	0.67016	0.67805	0.69966	0.7065
"""332"""	0.01288	0.67016	0.67805	0.69966	0.7065	0.70254
"""333"""	0.04292	0.67805	0.69966	0.7065	0.70254	0.67381
"""334"""	0.05579	0.69966	0.7065	0.70254	0.67381	0.67575
"""335"""	0.08584	0.7065	0.70254	0.67381	0.67575	0.63083
"""336"""	0.09871	0.70254	0.67381	0.67575	0.63083	0.61796
"""337"""	0.12876	0.67381	0.67575	0.63083	0.61796	0.64457
"""338"""	0.14163	0.67575	0.63083	0.61796	0.64457	0.62645
"""339"""	0.17167	0.63083	0.61796	0.64457	0.62645	0.63291
"""340"""	0.18455	0.61796	0.64457	0.62645	0.63291	0.65874
"""341"""	0.21459	0.64457	0.62645	0.63291	0.65874	0.64102
"""342"""	0.22747	0.62645	0.63291	0.65874	0.64102	0.63542
"""343"""	0.25751	0.63291	0.65874	0.64102	0.63542	0.64662
"""344"""	0.27039	0.65874	0.64102	0.63542	0.64662	0.63768
"""345"""	0.30043	0.64102	0.63542	0.64662	0.63768	0.64828
"""346"""	0.3133	0.63542	0.64662	0.63768	0.64828	0.64035
"""347"""	0.34335	0.64662	0.63768	0.64828	0.64035	0.64302
"""348"""	0.35622	0.63768	0.64828	0.64035	0.64302	0.65324
"""349"""	0.38627	0.64828	0.64035	0.64302	0.65324	0.62977
"""350"""	0.39914	0.64035	0.64302	0.65324	0.62977	0.5571
"""351"""	0.42918	0.64302	0.65324	0.62977	0.5571	0.54626
"""352"""	0.44206	0.65324	0.62977	0.5571	0.54626	0.56755
"""353"""	0.4721	0.62977	0.5571	0.54626	0.56755	0.5269
"""354"""	0.48498	0.5571	0.54626	0.56755	0.5269	0.48035
"""355"""	0.51502	0.54626	0.56755	0.5269	0.48035	0.49277
"""356"""	0.5279	0.56755	0.5269	0.48035	0.49277	0.50832
"""357"""	0.55794	0.5269	0.48035	0.49277	0.50832	0.49848
"""358"""	0.57082	0.48035	0.49277	0.50832	0.49848	0.53461
"""359"""	0.60086	0.49277	0.50832	0.49848	0.53461	0.55667
"""360"""	0.61373	0.50832	0.49848	0.53461	0.55667	0.53772
"""361"""	0.64378	0.49848	0.53461	0.55667	0.53772	0.51872
"""362"""	0.65665	0.53461	0.55667	0.53772	0.51872	0.48433
"""363"""	0.6867	0.55667	0.53772	0.51872	0.48433	0.50673
"""364"""	0.69957	0.53772	0.51872	0.48433	0.50673	0.50109
"""365"""	0.72961	0.51872	0.48433	0.50673	0.50109	0.50182
"""366"""	0.74249	0.48433	0.50673	0.50109	0.50182	0.46846
"""367"""	0.77253	0.50673	0.50109	0.50182	0.46846	0.46715
"""368"""	0.78541	0.50109	0.50182	0.46846	0.46715	0.46039
"""369"""	0.81545	0.50182	0.46846	0.46715	0.46039	0.43851
"""370"""	0.82833	0.46846	0.46715	0.46039	0.43851	0.41746
"""371"""	0.85837	0.46715	0.46039	0.43851	0.41746	0.47031
"""372"""	0.87124	0.46039	0.43851	0.41746	0.47031	0.48312
"""373"""	0.90129	0.43851	0.41746	0.47031	0.48312	0.48454
"""374"""	0.91416	0.41746	0.47031	0.48312	0.48454	0.47155
"""375"""	0.94421	0.47031	0.48312	0.48454	0.47155	0.46969
"""376"""	0.95708	0.48312	0.48454	0.47155	0.46969	0.48406
"""377"""	0.98712	0.48454	0.47155	0.46969	0.48406	0.48918
"""378"""	1	0.47155	0.46969	0.48406	0.48918	0.48842
"""379"""	0	0.46969	0.48406	0.48918	0.48842	0.50886
"""380"""	0.01288	0.48406	0.48918	0.48842	0.50886	0.52522
"""381"""	0.04292	0.48918	0.48842	0.50886	0.52522	0.53061
"""382"""	0.05579	0.48842	0.50886	0.52522	0.53061	0.51625
"""383"""	0.08584	0.50886	0.52522	0.53061	0.51625	0.49149
"""384"""	0.09871	0.52522	0.53061	0.51625	0.49149	0.47441
"""385"""	0.12876	0.53061	0.51625	0.49149	0.47441	0.45386
"""386"""	0.14163	0.51625	0.49149	0.47441	0.45386	0.44287
"""387"""	0.17167	0.49149	0.47441	0.45386	0.44287	0.46233
"""388"""	0.18455	0.47441	0.45386	0.44287	0.46233	0.47209
"""389"""	0.21459	0.45386	0.44287	0.46233	0.47209	0.4865
"""390"""	0.22747	0.44287	0.46233	0.47209	0.4865	0.47103
"""391"""	0.25751	0.46233	0.47209	0.4865	0.47103	0.46077
"""392"""	0.27039	0.47209	0.4865	0.47103	0.46077	0.44753
"""393"""	0.30043	0.4865	0.47103	0.46077	0.44753	0.47751
"""394"""	0.3133	0.47103	0.46077	0.44753	0.47751	0.49555
"""395"""	0.34335	0.46077	0.44753	0.47751	0.49555	0.47621
"""396"""	0.35622	0.44753	0.47751	0.49555	0.47621	0.4701
"""397"""	0.38627	0.47751	0.49555	0.47621	0.4701	0.47803
"""398"""	0.39914	0.49555	0.47621	0.4701	0.47803	0.46249
"""399"""	0.42918	0.47621	0.4701	0.47803	0.46249	0.43434
"""400"""	0.44206	0.4701	0.47803	0.46249	0.43434	0.41814
"""401"""	0.4721	0.47803	0.46249	0.43434	0.41814	0.44265
"""402"""	0.48498	0.46249	0.43434	0.41814	0.44265	0.44459
"""403"""	0.51502	0.43434	0.41814	0.44265	0.44459	0.44826
"""404"""	0.5279	0.41814	0.44265	0.44459	0.44826	0.46441
"""405"""	0.55794	0.44265	0.44459	0.44826	0.46441	0.46332
"""406"""	0.57082	0.44459	0.44826	0.46441	0.46332	0.46786
"""407"""	0.60086	0.44826	0.46441	0.46332	0.46786	0.48326
"""408"""	0.61373	0.46441	0.46332	0.46786	0.48326	0.47863
"""409"""	0.64378	0.46332	0.46786	0.48326	0.47863	0.46606
"""410"""	0.65665	0.46786	0.48326	0.47863	0.46606	0.4077
"""411"""	0.6867	0.48326	0.47863	0.46606	0.4077	0.41281
"""412"""	0.69957	0.47863	0.46606	0.4077	0.41281	0.44109
"""413"""	0.72961	0.46606	0.4077	0.41281	0.44109	0.43235
"""414"""	0.74249	0.4077	0.41281	0.44109	0.43235	0.43562
"""415"""	0.77253	0.41281	0.44109	0.43235	0.43562	0.45058
"""416"""	0.78541	0.44109	0.43235	0.43562	0.45058	0.45701
"""417"""	0.81545	0.43235	0.43562	0.45058	0.45701	0.46806
"""418"""	0.82833	0.43562	0.45058	0.45701	0.46806	0.45639
"""419"""	0.85837	0.45058	0.45701	0.46806	0.45639	0.45388
"""420"""	0.87124	0.45701	0.46806	0.45639	0.45388	0.45438
"""421"""	0.90129	0.46806	0.45639	0.45388	0.45438	0.46754
"""422"""	0.91416	0.45639	0.45388	0.45438	0.46754	0.45124
"""423"""	0.94421	0.45388	0.45438	0.46754	0.45124	0.45547
"""424"""	0.95708	0.45438	0.46754	0.45124	0.45547	0.46947
"""425"""	0.98712	0.46754	0.45124	0.45547	0.46947	0.4717
"""426"""	1	0.45124	0.45547	0.46947	0.4717	0.46405
"""427"""	0	0.45547	0.46947	0.4717	0.46405	0.47495
"""428"""	0.01288	0.46947	0.4717	0.46405	0.47495	0.4833
"""429"""	0.04292	0.4717	0.46405	0.47495	0.4833	0.49014
"""430"""	0.05579	0.46405	0.47495	0.4833	0.49014	0.52739
"""431"""	0.08584	0.47495	0.4833	0.49014	0.52739	0.52173
"""432"""	0.09871	0.4833	0.49014	0.52739	0.52173	0.55111
"""433"""	0.12876	0.49014	0.52739	0.52173	0.55111	0.56569
"""434"""	0.14163	0.52739	0.52173	0.55111	0.56569	0.54827
"""435"""	0.17167	0.52173	0.55111	0.56569	0.54827	0.53462
"""436"""	0.18455	0.55111	0.56569	0.54827	0.53462	0.53484
"""437"""	0.21459	0.56569	0.54827	0.53462	0.53484	0.53497
"""438"""	0.22747	0.54827	0.53462	0.53484	0.53497	0.5432
"""439"""	0.25751	0.53462	0.53484	0.53497	0.5432	0.56367
"""440"""	0.27039	0.53484	0.53497	0.5432	0.56367	0.52202
"""441"""	0.30043	0.53497	0.5432	0.56367	0.52202	0.54516
"""442"""	0.3133	0.5432	0.56367	0.52202	0.54516	0.58128
"""443"""	0.34335	0.56367	0.52202	0.54516	0.58128	0.5745
"""444"""	0.35622	0.52202	0.54516	0.58128	0.5745	0.58692
"""445"""	0.38627	0.54516	0.58128	0.5745	0.58692	0.59649
"""446"""	0.39914	0.58128	0.5745	0.58692	0.59649	0.58847
"""447"""	0.42918	0.5745	0.58692	0.59649	0.58847	0.57534
